Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DSS index	Adjacency index	raw DSS non-anchor	raw DSS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
ARGG01000040.1.region002	ARGJ01000064.1.region002	0.2916666567325592	0.5017361044883728	0.8636363744735718	0.6256765723228455	0.7083333134651184	0.37432342767715454	0.0	27	0	amglyccycl - amglyccycl	amglyccycl
BGC0000710.1	BGC0000711.1	0.0	1.0	1.0	0.9934473037719727	1.0	0.00655267434194684	0.0	16	0	amglyccycl - amglyccycl	amglyccycl
BGC0000699.1	BGC0000699.1	0	1	1	1	1	0	0	1	1		
BGC0001183.1	BGC0001183.1	0	1	1	1	1	0	0	1	1		
BGC0000283.1	BGC0000283.1	0	1	1	1	1	0	0	1	1		
BGC0000262.1	BGC0000262.1	0	1	1	1	1	0	0	1	1		
BGC0001769.1	BGC0001769.1	0	1	1	1	1	0	0	1	1		
KB898229.1.region001	KB898229.1.region001	0	1	1	1	1	0	0	1	1		
DS999641.1.region022	DS999641.1.region022	0	1	1	1	1	0	0	1	1		
LNBE01000004.1.region005	LNBE01000004.1.region005	0	1	1	1	1	0	0	1	1		
BGC0000078.1	BGC0000078.1	0	1	1	1	1	0	0	1	1		
BGC0000716.1	BGC0000716.1	0	1	1	1	1	0	0	1	1		
BGC0000026.1	BGC0000026.1	0	1	1	1	1	0	0	1	1		
BGC0000277.1	BGC0000277.1	0	1	1	1	1	0	0	1	1		
BGC0000002.1	BGC0000002.1	0	1	1	1	1	0	0	1	1		
ARGK01000088.1.region001	ARGK01000088.1.region001	0	1	1	1	1	0	0	1	1		
CP003646.1.region001	CP003646.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000239.1	BGC0000239.1	0	1	1	1	1	0	0	1	1		
BGC0000708.1	BGC0000708.1	0	1	1	1	1	0	0	1	1		
BGC0001038.1	BGC0001038.1	0	1	1	1	1	0	0	1	1		
AUKR01000035.1.region001	AUKR01000035.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000714.1	BGC0000714.1	0	1	1	1	1	0	0	1	1		
BGC0000694.1	BGC0000694.1	0	1	1	1	1	0	0	1	1		
JAACKE010000001.region013	JAACKE010000001.region013	0	1	1	1	1	0	0	1	1		
AIIJ01000997.1.region001	AIIJ01000997.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000082.1	BGC0000082.1	0	1	1	1	1	0	0	1	1		
BGC0001603.1	BGC0001603.1	0	1	1	1	1	0	0	1	1		
NIBV01000001.1.region001	NIBV01000001.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000721.1	BGC0000721.1	0	1	1	1	1	0	0	1	1		
JAACKE010000001.region007	JAACKE010000001.region007	0	1	1	1	1	0	0	1	1		
BGC0000724.1	BGC0000724.1	0	1	1	1	1	0	0	1	1		
BGC0000690.1	BGC0000690.1	0	1	1	1	1	0	0	1	1		
BGC0000701.1	BGC0000701.1	0	1	1	1	1	0	0	1	1		
BGC0000702.1	BGC0000702.1	0	1	1	1	1	0	0	1	1		
BGC0001619.1	BGC0001619.1	0	1	1	1	1	0	0	1	1		
CP003946.1.region007	CP003946.1.region007	0	1	1	1	1	0	0	1	1		
LNBE01000003.1.region010	LNBE01000003.1.region010	0	1	1	1	1	0	0	1	1		
BGC0000268.1	BGC0000268.1	0	1	1	1	1	0	0	1	1		
BGC0000691.1	BGC0000691.1	0	1	1	1	1	0	0	1	1		
BGC0000276.1	BGC0000276.1	0	1	1	1	1	0	0	1	1		
BGC0000696.1	BGC0000696.1	0	1	1	1	1	0	0	1	1		
BGC0000705.1	BGC0000705.1	0	1	1	1	1	0	0	1	1		
BGC0001439.1	BGC0001439.1	0	1	1	1	1	0	0	1	1		
BGC0000723.1	BGC0000723.1	0	1	1	1	1	0	0	1	1		
JNYZ01000008.1.region001	JNYZ01000008.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000033.1	BGC0000033.1	0	1	1	1	1	0	0	1	1		
MUBK01000001.1.region003	MUBK01000001.1.region003	0	1	1	1	1	0	0	1	1		
BGC0000689.1	BGC0000689.1	0	1	1	1	1	0	0	1	1		
BGC0000719.1	BGC0000719.1	0	1	1	1	1	0	0	1	1		
BGC0000247.1	BGC0000247.1	0	1	1	1	1	0	0	1	1		
c00826_NODE_82...region001	c00826_NODE_82...region001	0	1	1	1	1	0	0	1	1		
BGC0000704.1	BGC0000704.1	0	1	1	1	1	0	0	1	1		
BGC0001004.1	BGC0001004.1	0	1	1	1	1	0	0	1	1		
ABJH01000031.1.region001	ABJH01000031.1.region001	0	1	1	1	1	0	0	1	1		
BGC0000720.1	BGC0000720.1	0	1	1	1	1	0	0	1	1		
BGC0000229.1	BGC0000229.1	0	1	1	1	1	0	0	1	1		
BGC0000717.1	BGC0000717.1	0	1	1	1	1	0	0	1	1		
BGC0000952.1	BGC0000952.1	0	1	1	1	1	0	0	1	1		
BGC0000722.1	BGC0000722.1	0	1	1	1	1	0	0	1	1		
BGC0000693.1	BGC0000693.1	0	1	1	1	1	0	0	1	1		
BGC0000267.1	BGC0000267.1	0	1	1	1	1	0	0	1	1		
BGC0000697.1	BGC0000697.1	0	1	1	1	1	0	0	1	1		
BGC0001438.1	BGC0001438.1	0	1	1	1	1	0	0	1	1		
PPFB01000001.1.region002	PPFB01000001.1.region002	0	1	1	1	1	0	0	1	1		
BGC0001384.1	BGC0001384.1	0	1	1	1	1	0	0	1	1		
BGC0000700.1	BGC0000700.1	0	1	1	1	1	0	0	1	1		
BGC0000692.1	BGC0000692.1	0	1	1	1	1	0	0	1	1		
BGC0000199.1	BGC0000199.1	0	1	1	1	1	0	0	1	1		
GL383492.1.region001	GL384581.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
MUBK01000002.1.region002	NIBS01000018.1.region001	0.18552449345588684	0.6633703708648682	0.8181818127632141	0.814704418182373	0.6944444179534912	0.18869344890117645	0.06976744532585144	34	1	NRPS-like.thiopeptide - bacteriocin.thiopeptide	
AGDM01000025.1.region001	NJCX01000003.1.region001	0.28786638379096985	0.5071342587471008	0.4761904776096344	0.8094497919082642	0.40909090638160706	0.1897016316652298	0.20327869057655334	15	1	thiopeptide - thiopeptide	thiopeptide
c04245_NODE_42...region001	c06516_NODE_65...region001	0.24946318566799164	0.5633054971694946	1.0	0.648643434047699	1.0	0.3513565957546234	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
ADYR01000020.1.region002	ADZA01000024.1.region001	0.01996646076440811	0.9604657292366028	1.0	0.9718782305717468	1.0	0.02812177501618862	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZT01000012.1.region001	GL383245.1.region002	0.02853049337863922	0.9437530040740967	1.0	0.9598162174224854	1.0	0.040183793753385544	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AGDM01000025.1.region001	ALNJ01000076.1.region001	0.09427876770496368	0.8203309774398804	0.9583333134651184	0.8842083215713501	0.9599999785423279	0.11886496841907501	0.02666666731238365	29	1	thiopeptide - thiopeptide	thiopeptide
NIBT01000028.1.region001	NJAJ01000004.1.region001	0.11079700291156769	0.7906819581985474	0.9166666865348816	0.8800619840621948	0.7692307829856873	0.11780297756195068	0.15409836173057556	16	1	thiopeptide - thiopeptide	thiopeptide
c02564_NODE_25...region001	c03510_NODE_35...region001	0.10150297731161118	0.807296872138977	0.6666666865348816	0.9955357313156128	0.5	0.004464285913854837	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
JAAHHD010000048.region001	JAAHHH010000126.region001	0.23530814051628113	0.5847536325454712	0.7142857313156128	0.7859509587287903	0.6666666865348816	0.21404902637004852	0.0	6	0	bacteriocin - bacteriocin	bacteriocin
c01345_NODE_13...region001	c09831_NODE_98...region001	0.019460132345557213	0.9614584445953369	1.0	0.9725913405418396	1.0	0.02740863710641861	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
PPTV01000003.1.region001	PPUB01000005.1.region001	0.0058681233786046505	0.9882981777191162	1.0	0.99173504114151	1.0	0.008264962583780289	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
JAAHGN010000935.region001	JAAHHD010000039.region001	0.27148282527923584	0.5307372808456421	0.07692307978868484	0.9957447052001953	0.0	0.0042553190141916275	0.0	1	0	bacteriocin.cyanobactin - cyanobactin	
c01376_NODE_13...region001	c01430_NODE_14...region001	0.0021130952518433332	0.9957782626152039	1.0	0.9970238208770752	1.0	0.0029761905316263437	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
PPUJ01000004.1.region001	PPUL01000028.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
GL383714.1.region001	GL383821.1.region002	0.012238992378115654	0.9756718277931213	1.0	0.9827619791030884	1.0	0.017238017171621323	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADYN01000037.1.region001	GL384605.1.region001	0.016886485740542412	0.9665122032165527	1.0	0.976216197013855	1.0	0.023783784359693527	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADYD01000043.1.region001	ADZS01000030.1.region001	0.013701754622161388	0.9727842211723328	1.0	0.980701744556427	1.0	0.019298246130347252	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZB01000033.1.region001	ADZF01000025.1.region001	0.02309916540980339	0.9543352127075195	1.0	0.9674659371376038	1.0	0.03253403678536415	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c06324_NODE_63...region001	c07546_NODE_75...region001	0.13736842572689056	0.7441332340240479	0.6666666865348816	0.9473684430122375	0.3333333432674408	0.05263157933950424	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
AXVU01000051.1.region001	KB897736.1.region001	0.28325551748275757	0.5137226581573486	0.7777777910232544	0.692206621170044	0.75	0.30779337882995605	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
c01818_NODE_18...region001	c02619_NODE_26...region001	0.07899204641580582	0.8482556343078613	1.0	0.8887435793876648	1.0	0.11125639826059341	0.0	4	0	sactipeptide - sactipeptide	sactipeptide
ADXY01000050.1.region001	GL384611.1.region002	0.028352616354823112	0.9440986514091492	1.0	0.9600667357444763	1.0	0.03993326053023338	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZW01000016.1.region001	GL384524.1.region001	0.0025303931906819344	0.9949456453323364	1.0	0.9964360594749451	1.0	0.0035639340057969093	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADXW01000026.1.region001	GL384547.1.region002	0.018416879698634148	0.9635054469108582	1.0	0.9740607142448425	1.0	0.02593926712870598	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
PPUD01000018.1.region001	PPUS01000004.1.region001	0.011884339153766632	0.9763725399971008	1.0	0.9832614660263062	1.0	0.01673850603401661	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
GL383225.1.region001	GL384383.1.region001	0.0018477215198799968	0.9963079690933228	1.0	0.9973976016044617	1.0	0.002602424705401063	0.0	8	0	bacteriocin - bacteriocin	bacteriocin
ARHU01000043.1.region002	KB897401.1.region001	0.005636160261929035	0.988759458065033	1.0	0.9920617341995239	1.0	0.004163381643593311	0.026812613010406494	15	3	LAP.thiopeptide - LAP.thiopeptide	LAP.thiopeptide
PPTY01000010.1.region001	PPUF01000005.1.region001	0.13760945200920105	0.7437174320220947	0.8571428656578064	0.8645339608192444	0.8571428656578064	0.13546602427959442	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
JAAHFZ010000020.region001	JAAHGN010000043.region001	0.03332889825105667	0.934453010559082	1.0	0.9530578851699829	1.0	0.04694211110472679	0.0	6	0	bacteriocin - bacteriocin	bacteriocin
AP012280.1.region004	QOLE01000004.1.region001	0.005031773820519447	0.9899617433547974	1.0	0.992913007736206	1.0	0.007197733502835035	0.003322259057313204	34	1	thiopeptide - thiopeptide	thiopeptide
c01345_NODE_13...region001	c01864_NODE_18...region001	0.019460132345557213	0.9614584445953369	1.0	0.9725913405418396	1.0	0.02740863710641861	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
NIBT01000028.1.region001	NKHP01000008.1.region001	0.17647971212863922	0.6781856417655945	0.6875	0.8804759383201599	0.5882353186607361	0.11777298152446747	0.14754098653793335	16	1	NRPS-like.thiopeptide - thiopeptide	
ADYO01000024.1.region001	GL384167.1.region001	0.028120679780840874	0.9445494413375854	1.0	0.9603934288024902	1.0	0.039606593549251556	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c01951_NODE_19...region001	c02305_NODE_23...region001	0.09992526471614838	0.8101345300674438	0.6666666865348816	0.9977578520774841	0.5	0.0	0.0044843051582574844	1	1	lanthipeptide - lassopeptide	
c00372_NODE_37...region001	c00533_NODE_53...region001	0.20631061494350433	0.6299428343772888	0.75	0.8127080798149109	0.6666666865348816	0.1872919350862503	0.0	11	0	bacteriocin - lanthipeptide	
c01807_NODE_18...region001	c02764_NODE_27...region001	0.2332933247089386	0.5878391265869141	1.0	0.6714178323745728	1.0	0.32858213782310486	0.0	2	0	bacteriocin - sactipeptide	
ADYL01000016.1.region001	ADZH01000006.1.region002	0.028933901339769363	0.9429693818092346	1.0	0.9592480063438416	1.0	0.040751975029706955	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00808_NODE_80...region001	c02094_NODE_20...region001	0.006198412738740444	0.9876415729522705	1.0	0.9912698268890381	1.0	0.008730159141123295	0.0	3	0	lassopeptide - lassopeptide	lassopeptide
GL383480.1.region001	NC_014039.1.region001	0.04271823912858963	0.9163883924484253	1.0	0.9398334622383118	1.0	0.06563621759414673	0.0	11	1	LAP - LAP	LAP
JAAHGN010000028.region001	JAAHHM010000026.region001	0.018337145447731018	0.9636619687080383	1.0	0.9741730093955994	1.0	0.025826964527368546	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
c00924_NODE_92...region001	c04064_NODE_40...region001	0.10129166394472122	0.8076766729354858	0.6666666865348816	0.9958333373069763	0.5	0.004166666883975267	0.0	2	0	lassopeptide - sactipeptide	
ADYN01000037.1.region001	GL383325.1.region002	0.01970778964459896	0.9609728455543518	1.0	0.972242534160614	1.0	0.027757449075579643	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AZWL01000011.1.region001	KB897401.1.region001	0.20837301015853882	0.6266732811927795	0.800000011920929	0.7895326614379883	0.7058823704719543	0.22525419294834137	0.15132004022598267	12	3	LAP.thiopeptide - LAP.thiopeptide	LAP.thiopeptide
c01943_NODE_19...region001	c02177_NODE_21...region001	0.2936231195926666	0.49896830320358276	0.75	0.6897327303886414	0.6666666865348816	0.31026729941368103	0.0	3	0	sactipeptide - sactipeptide	sactipeptide
GL383379.1.region001	GL383596.1.region001	0.004448286257684231	0.9911231994628906	1.0	0.9937348365783691	1.0	0.0062651922926306725	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADYB01000025.1.region001	GL383759.1.region001	0.09911898523569107	0.8115866184234619	1.0	0.8618042469024658	0.8999999761581421	0.13819575309753418	0.0	11	0	bacteriocin - bacteriocin	bacteriocin
ADXS01000014.1.region001	GL384167.1.region001	0.028343111276626587	0.9441171288490295	1.0	0.9600801467895508	1.0	0.03991987556219101	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c06496_NODE_64...region001	c06618_NODE_66...region001	0.020923076197504997	0.958591639995575	1.0	0.9846153855323792	0.0	0.015384615398943424	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
CP000438.1.region009	QOLE01000004.1.region001	0.006730667315423489	0.986583948135376	1.0	0.990520179271698	1.0	0.009758631698787212	0.0	34	1	thiopeptide - thiopeptide	thiopeptide
ADXZ01000059.1.region001	GL384508.1.region001	0.050210993736982346	0.9020991325378418	0.8999999761581421	0.9729422330856323	0.699999988079071	0.027057738974690437	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
AMBA01000058.1.region001	JH810348.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
ADYL01000016.1.region001	ADYU01000021.1.region002	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADYB01000025.1.region001	GL383364.1.region001	0.08946295827627182	0.8290777206420898	1.0	0.8754042983055115	0.8999999761581421	0.12459570914506912	0.0	11	0	bacteriocin - bacteriocin	bacteriocin
c02534_NODE_25...region001	c02733_NODE_27...region001	0.1042499989271164	0.8023680448532104	0.6666666865348816	0.9916666746139526	0.5	0.008333333767950535	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
GL383325.1.region002	GL384452.1.region001	0.031040390953421593	0.9388827085494995	1.0	0.9562811255455017	1.0	0.043718863278627396	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL384252.1.region001	GL384452.1.region001	0.028219088912010193	0.9443581104278564	1.0	0.9602547883987427	1.0	0.03974519670009613	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZL01000023.1.region001	CP001977.1.region002	0.09066695719957352	0.8268865942955017	1.0	0.8737084865570068	0.8999999761581421	0.12629148364067078	0.0	11	0	bacteriocin - bacteriocin	bacteriocin
NIBS01000018.1.region001	NJGH01000011.1.region001	0.0635066106915474	0.8770198822021484	0.9512194991111755	0.9317567348480225	0.8604651093482971	0.06932180374860764	0.045054879039525986	43	2	NRPS-like.thiopeptide - NRPS-like.thiopeptide	NRPS-like.thiopeptide
c00146_NODE_14...region001	c00157_NODE_15...region001	0.2804054617881775	0.5178163051605225	0.6000000238418579	0.7688454389572144	0.5714285969734192	0.23831990361213684	0.1666666716337204	9	1	bacteriocin - sactipeptide	
GL383245.1.region002	GL383283.1.region002	0.00332130235619843	0.9933684468269348	1.0	0.9953221082687378	1.0	0.004677890799939632	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c02858_NODE_28...region001	c03202_NODE_32...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
c02613_NODE_26...region001	c07204_NODE_72...region001	0.20914728939533234	0.6254479885101318	1.0	0.7054263353347778	1.0	0.2945736348628998	0.0	2	0	sactipeptide - sactipeptide	sactipeptide
c03827_NODE_38...region001	c03954_NODE_39...region001	0.15000000596046448	0.7225000262260437	0.5	1.0	0.0	0.0	0.0	1	0	bacteriocin - bacteriocin	bacteriocin
ADXZ01000059.1.region001	GL383459.1.region001	0.05146319791674614	0.8997220396995544	0.8999999761581421	0.9711785912513733	0.699999988079071	0.02882140874862671	0.0	9	0	bacteriocin - bacteriocin	bacteriocin
ADYS01000037.1.region001	GL383785.1.region001	0.02678070217370987	0.947155773639679	1.0	0.9622806906700134	1.0	0.03771929815411568	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00808_NODE_80...region001	c01067_NODE_10...region001	0.07953174412250519	0.8472617864608765	0.75	0.9912698268890381	0.6666666865348816	0.008730159141123295	0.0	3	0	lanthipeptide - lassopeptide	
GL383492.1.region001	NC_014039.1.region002	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383101.1.region001	GL384102.1.region001	0.0018190667033195496	0.9963651895523071	1.0	0.9974379539489746	1.0	0.002562065841630101	0.0	8	0	bacteriocin - bacteriocin	bacteriocin
ADYP01000020.1.region001	ADYT01000011.1.region001	0.003132705809548497	0.9937443733215332	1.0	0.9955877661705017	1.0	0.0044122617691755295	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AYUD01000017.1.region001	c00231_NODE_23...region001	0.28654906153678894	0.5090122222900391	0.699999988079071	0.7211216688156128	0.5454545617103577	0.2788783013820648	0.0	8	0	bacteriocin - bacteriocin	bacteriocin
JAAHIG010000148.region001	MKZR01000001.1.region001	0.09746717661619186	0.8145654797554016	0.7142857313156128	0.9800931811332703	0.6666666865348816	0.019906822592020035	0.0	5	0	bacteriocin - bacteriocin	bacteriocin
JH809541.1.region001	NZ_JH809541.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	7	0	bacteriocin - bacteriocin	bacteriocin
ADYJ01000025.1.region001	GL383459.1.region001	0.0016269840998575091	0.996748685836792	1.0	0.9977084994316101	1.0	0.0022915268782526255	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AGDP01000022.1.region001	NZ_CP022686.1.region004	0.22397439181804657	0.6022157669067383	0.5	0.8890113234519958	0.48275861144065857	0.10950446873903275	0.13770492374897003	18	1	thiopeptide - thiopeptide	thiopeptide
ADXY01000050.1.region001	ADZP01000077.1.region001	0.01960589364171028	0.9611725807189941	1.0	0.9723860621452332	1.0	0.027613934129476547	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZN01000009.1.region001	GL383596.1.region001	0.02991340681910515	0.9410679936408997	1.0	0.9578684568405151	1.0	0.042131561785936356	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
GL383502.1.region002	GL383621.1.region001	0.02709210477769375	0.9465497732162476	1.0	0.9618421196937561	1.0	0.03815789520740509	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
JAAHGN010000152.region001	JAAHHD010000068.region001	0.03268122673034668	0.9357056021690369	1.0	0.9539701342582703	1.0	0.046029895544052124	0.0	9	0	microviridin - microviridin	microviridin
ADZD01000001.1.region001	ADZG01000004.1.region001	0.01385375577956438	0.9724844098091125	1.0	0.9804876446723938	1.0	0.021951373666524887	0.0	8	1	LAP - LAP	LAP
ADXX01000063.1.region001	AFUM01000003.1.region001	0.024278176948428154	0.9520331025123596	1.0	0.9658054113388062	1.0	0.03419461473822594	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c04183_NODE_41...region001	c06819_NODE_68...region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	2	0	bacteriocin - bacteriocin	bacteriocin
ADZD01000027.1.region001	GL383306.1.region001	8.673617379884035e-18	1.0	1.0	1.0	1.0	0.0	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AGDI01000023.1.region001	AMLM01000020.1.region001	0.07166518270969391	0.8618055582046509	1.0	0.8990631103515625	1.0	0.1009368747472763	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
c00711_NODE_71...region001	c03059_NODE_30...region001	0.26080122590065	0.546414852142334	1.0	0.6326743364334106	1.0	0.125827819108963	0.6088235378265381	1	1	lanthipeptide - lassopeptide	
ADYJ01000025.1.region001	GL384508.1.region001	0.0010338345309719443	0.9979333877563477	1.0	0.998543918132782	1.0	0.0014561050338670611	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ARBB01000003.1.region016	AZVY01000020.1.region001	0.10430807620286942	0.8022640347480774	1.0	0.8530871868133545	1.0	0.14691278338432312	0.0	9	0	NRPS-like.T1PKS.bacteriocin - bacteriocin	
ADZA01000004.1.region001	CP001977.1.region001	0.02748268097639084	0.9457899332046509	1.0	0.9612919688224792	1.0	0.04354650154709816	0.0	8	1	LAP - LAP	LAP
ADZG01000054.1.region001	GL383727.1.region002	0.007168115116655827	0.9857151508331299	1.0	0.9899040460586548	1.0	0.010095936246216297	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
PPUC01000012.1.region001	PPUJ01000007.1.region001	0.04630931839346886	0.9095259308815002	1.0	0.9347755908966064	1.0	0.06522438675165176	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
AGDJ01000028.1.region001	AGDP01000015.1.region001	0.03316744416952133	0.9347652196884155	1.0	0.953285276889801	1.0	0.04671470820903778	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
ADZH01000006.1.region002	GL383446.1.region001	0.0016269840998575091	0.996748685836792	1.0	0.9977084994316101	1.0	0.0022915268782526255	0.0	10	0	bacteriocin - bacteriocin	bacteriocin
